year,category,was_nominated,artist,track_name,popularity,danceability,energy,explicit,nomination_dec
1975,Best Soul Gospel Performance,1,Andrae Crouch & The Disciples,Take Me Back,58,0.416,0.192,False,1970
1975,Best Soul Gospel Performance,1,Andrae Crouch & The Disciples,Take Me Back,57,0.643,0.807,False,1970
2019,Best Pop Solo Performance,1,Beyoncé,Spirit,29,0.697,0.296,False,2010
2019,Best Song Written For Visual Media,1,,Spirit,29,0.697,0.296,False,2010
2019,Best Pop Solo Performance,1,Beyoncé,Spirit,44,0.426,0.962,False,2010
2019,Best Song Written For Visual Media,1,,Spirit,44,0.426,0.962,False,2010
2019,Best Pop Solo Performance,1,Beyoncé,Spirit,44,0.426,0.962,False,2010
2019,Best Song Written For Visual Media,1,,Spirit,44,0.426,0.962,False,2010
2019,Best Pop Solo Performance,1,Beyoncé,Spirit,44,0.426,0.962,False,2010
2019,Best Song Written For Visual Media,1,,Spirit,44,0.426,0.962,False,2010
2013,Best Country Solo Performance,1,Darius Rucker,Wagon Wheel,67,0.621,0.403,False,2010
2013,Best Country Solo Performance,1,Darius Rucker,Wagon Wheel,1,0.535,0.661,False,2010
2013,Best Country Solo Performance,1,Darius Rucker,Wagon Wheel,0,0.535,0.661,False,2010
2013,Best Country Solo Performance,1,Darius Rucker,Wagon Wheel,78,0.537,0.66,False,2010
1996,Best Country Collaboration With Vocals,1,Vince Gill Featuring Alison Krauss & Union Station,High Lonesome Sound,24,0.63,0.644,False,1990
2003,Best Country Instrumental Performance,1,Alison Krauss & Union Station,Cluck Old Hen,24,0.626,0.536,False,2000
1973,Best Country Instrumental Performance,1,Steve Mandell & Eric Weissberg,Dueling Banjos,23,0.473,0.329,False,1970
2019,Best American Roots Performance,1,I'm With Her,Call My Name,50,0.598,0.434,False,2010
2019,Best American Roots Song,1,,Call My Name,50,0.598,0.434,False,2010
2004,Best Male R&B Vocal Performance,1,Prince,Call My Name,50,0.598,0.434,False,2000
1998,Best Traditional Folk Album,1,The Chieftains,Long Journey Home,23,0.476,0.624,False,1990
2006,Best Country Instrumental Performance,1,Bryan Sutton & Doc Watson,Whiskey Before Breakfast,22,0.484,0.669,False,2000
1997,Best Country Instrumental Performance,1,Alison Krauss & Union Station,Little Liza Jane,22,0.399,0.881,False,1990
1959,"Best Performance By A ""Top 40"" Artist",1,"Nat ""King"" Cole",Midnight Flyer,22,0.54,0.632,False,1950
1959,"Best Performance By A ""Top 40"" Artist",1,"Nat ""King"" Cole",Midnight Flyer,19,0.553,0.499,False,1950
2019,Best New Age Album,1,Peter Kater,Wings,22,0.606,0.691,False,2010
2019,Best New Age Album,1,Peter Kater,Wings,19,0.404,0.964,False,2010
2005,Best Boxed Or Special Limited Edition Package,1,,The Legend,21,0.468,0.563,False,2000
1991,Best Rap Performance By A Duo Or Group,1,D.J. Jazzy Jeff & The Fresh Prince,Summertime,24,0.324,0.0655,False,1990
1991,Best Rap Performance By A Duo Or Group,1,D.J. Jazzy Jeff & The Fresh Prince,Summertime,27,0.6,0.799,False,1990
1991,Best Rap Performance By A Duo Or Group,1,D.J. Jazzy Jeff & The Fresh Prince,Summertime,20,0.734,0.76,False,1990
1991,Best Rap Performance By A Duo Or Group,1,D.J. Jazzy Jeff & The Fresh Prince,Summertime,64,0.172,0.0696,False,1990
1991,Best Rap Performance By A Duo Or Group,1,D.J. Jazzy Jeff & The Fresh Prince,Summertime,58,0.295,0.296,False,1990
2019,Best Bluegrass Album,1,The Po’ Ramblin’ Boys,"Toil, Tears & Trouble",22,0.572,0.799,False,2010
1982,Best Country Instrumental Performance,1,Roy Clark,Alabama Jubilee,20,0.428,0.468,False,1980
2002,Best Contemporary Folk Album,1,Nickel Creek,This Side,20,0.509,0.724,False,2000
2018,Best World Music Album,1,Soweto Gospel Choir,Freedom,20,0.484,0.761,False,2010
2018,Best World Music Album,1,Soweto Gospel Choir,Freedom,0,0.547,0.832,False,2010
2018,Best World Music Album,1,Soweto Gospel Choir,Freedom,0,0.456,0.802,False,2010
2018,Best World Music Album,1,Soweto Gospel Choir,Freedom,0,0.809,0.902,False,2010
2018,Best World Music Album,1,Soweto Gospel Choir,Freedom,0,0.456,0.802,False,2010
2018,Best World Music Album,1,Soweto Gospel Choir,Freedom,0,0.809,0.902,False,2010
2018,Best World Music Album,1,Soweto Gospel Choir,Freedom,0,0.809,0.902,False,2010
2018,Best World Music Album,1,Soweto Gospel Choir,Freedom,34,0.558,0.946,False,2010
2018,Best World Music Album,1,Soweto Gospel Choir,Freedom,22,0.508,0.155,False,2010
2018,Best World Music Album,1,Soweto Gospel Choir,Freedom,0,0.456,0.802,False,2010
2018,Best World Music Album,1,Soweto Gospel Choir,Freedom,26,0.603,0.363,False,2010
2018,Best World Music Album,1,Soweto Gospel Choir,Freedom,60,0.591,0.651,False,2010
2018,Best World Music Album,1,Soweto Gospel Choir,Freedom,45,0.626,0.665,False,2010
2016,Best Traditional R&B Performance,1,Lalah Hathaway,Angel,1,0.27,0.577,False,2010
2016,Best Traditional R&B Performance,1,Lalah Hathaway,Angel,7,0.808,0.446,False,2010
2016,Best Traditional R&B Performance,1,Lalah Hathaway,Angel,44,0.732,0.81,False,2010
2016,Best Traditional R&B Performance,1,Lalah Hathaway,Angel,63,0.714,0.309,False,2010
2016,Best Traditional R&B Performance,1,Lalah Hathaway,Angel,44,0.631,0.711,False,2010
2016,Best Traditional R&B Performance,1,Lalah Hathaway,Angel,65,0.443,0.844,False,2010
2016,Best Traditional R&B Performance,1,Lalah Hathaway,Angel,63,0.239,0.819,False,2010
2016,Best Traditional R&B Performance,1,Lalah Hathaway,Angel,55,0.532,0.441,False,2010
2016,Best Traditional R&B Performance,1,Lalah Hathaway,Angel,30,0.374,0.634,False,2010
2016,Best Traditional R&B Performance,1,Lalah Hathaway,Angel,20,0.598,0.915,False,2010
2016,Best Traditional R&B Performance,1,Lalah Hathaway,Angel,1,0.27,0.577,False,2010
2016,Best Traditional R&B Performance,1,Lalah Hathaway,Angel,65,0.443,0.844,False,2010
2016,Best Traditional R&B Performance,1,Lalah Hathaway,Angel,22,0.534,0.0106,False,2010
2016,Best Traditional R&B Performance,1,Lalah Hathaway,Angel,74,0.74,0.766,False,2010
2016,Best Traditional R&B Performance,1,Lalah Hathaway,Angel,1,0.27,0.577,False,2010
2016,Best Traditional R&B Performance,1,Lalah Hathaway,Angel,63,0.714,0.309,False,2010
2019,"Best Arrangement, Instrumental or A Cappella",1,,Blue Skies,0,0.401,0.368,False,2010
2019,"Best Arrangement, Instrumental or A Cappella",1,,Blue Skies,0,0.401,0.368,False,2010
2014,Best Traditional Pop Vocal Album,1,Tony Bennett & Lady Gaga,Cheek To Cheek,0,0.665,0.443,False,2010
2014,Best Traditional Pop Vocal Album,1,Tony Bennett & Lady Gaga,Cheek To Cheek,0,0.665,0.443,False,2010
2014,Best Traditional Pop Vocal Album,1,Tony Bennett & Lady Gaga,Cheek To Cheek,0,0.665,0.443,False,2010
2014,Best Traditional Pop Vocal Album,1,Tony Bennett & Lady Gaga,Cheek To Cheek,67,0.663,0.264,False,2010
2014,Best Traditional Pop Vocal Album,1,Tony Bennett & Lady Gaga,Cheek To Cheek,0,0.665,0.443,False,2010
2014,Best Traditional Pop Vocal Album,1,Tony Bennett & Lady Gaga,Cheek To Cheek,0,0.665,0.443,False,2010
2014,Best Traditional Pop Vocal Album,1,Tony Bennett & Lady Gaga,Cheek To Cheek,0,0.665,0.443,False,2010
2014,Best Traditional Pop Vocal Album,1,Tony Bennett & Lady Gaga,Cheek To Cheek,0,0.665,0.443,False,2010
2014,Best Traditional Pop Vocal Album,1,Tony Bennett & Lady Gaga,Cheek To Cheek,67,0.663,0.264,False,2010
2009,Best Traditional R&B Vocal Performance,1,Beyoncé,At Last,0,0.169,0.347,False,2000
2001,Best Traditional R&B Vocal Album,1,Gladys Knight,At Last,0,0.169,0.347,False,2000
2009,Best Traditional R&B Vocal Performance,1,Beyoncé,At Last,0,0.169,0.347,False,2000
2001,Best Traditional R&B Vocal Album,1,Gladys Knight,At Last,0,0.169,0.347,False,2000
2009,Best Traditional R&B Vocal Performance,1,Beyoncé,At Last,75,0.274,0.348,False,2000
2001,Best Traditional R&B Vocal Album,1,Gladys Knight,At Last,75,0.274,0.348,False,2000
2009,Best Traditional R&B Vocal Performance,1,Beyoncé,At Last,0,0.169,0.347,False,2000
2001,Best Traditional R&B Vocal Album,1,Gladys Knight,At Last,0,0.169,0.347,False,2000
2009,Best Traditional R&B Vocal Performance,1,Beyoncé,At Last,0,0.169,0.347,False,2000
2001,Best Traditional R&B Vocal Album,1,Gladys Knight,At Last,0,0.169,0.347,False,2000
2009,Best Traditional R&B Vocal Performance,1,Beyoncé,At Last,75,0.274,0.348,False,2000
2001,Best Traditional R&B Vocal Album,1,Gladys Knight,At Last,75,0.274,0.348,False,2000
2009,Best Traditional R&B Vocal Performance,1,Beyoncé,At Last,0,0.169,0.347,False,2000
2001,Best Traditional R&B Vocal Album,1,Gladys Knight,At Last,0,0.169,0.347,False,2000
2009,Best Traditional R&B Vocal Performance,1,Beyoncé,At Last,0,0.169,0.347,False,2000
2001,Best Traditional R&B Vocal Album,1,Gladys Knight,At Last,0,0.169,0.347,False,2000
2009,Best Traditional R&B Vocal Performance,1,Beyoncé,At Last,75,0.274,0.348,False,2000
2001,Best Traditional R&B Vocal Album,1,Gladys Knight,At Last,75,0.274,0.348,False,2000
1992,Best Rock Song,1,,Layla,74,0.404,0.902,False,1990
1992,Best Rock Song,1,,Layla,0,0.459,0.89,False,1990
1992,Best Rock Song,1,,Layla,74,0.404,0.902,False,1990
1992,Best Rock Song,1,,Layla,0,0.459,0.89,False,1990
1992,Best Rock Song,1,,Layla,74,0.404,0.902,False,1990
1992,Best Rock Song,1,,Layla,0,0.459,0.89,False,1990
1992,Best Rock Song,1,,Layla,74,0.404,0.902,False,1990
1992,Best Rock Song,1,,Layla,0,0.459,0.89,False,1990
1992,Best Rock Song,1,,Layla,74,0.404,0.902,False,1990
1992,Best Rock Song,1,,Layla,0,0.459,0.89,False,1990
1992,Best Rock Song,1,,Layla,0,0.442,0.922,False,1990
1992,Best Rock Song,1,,Layla,0,0.442,0.922,False,1990
1992,Best Rock Song,1,,Layla,0,0.442,0.922,False,1990
1992,Best Rock Song,1,,Layla,74,0.442,0.922,False,1990
1992,Best Rock Song,1,,Layla,30,0.442,0.922,False,1990
1992,Best Rock Song,1,,Layla,70,0.448,0.921,False,1990
1992,Best Rock Song,1,,Layla,24,0.442,0.922,False,1990
1992,Best Rock Song,1,,Layla,24,0.447,0.884,False,1990
1992,Best Rock Song,1,,Layla,74,0.404,0.902,False,1990
1992,Best Rock Song,1,,Layla,0,0.459,0.89,False,1990
1992,Best Rock Song,1,,Layla,74,0.404,0.902,False,1990
1992,Best Rock Song,1,,Layla,0,0.459,0.89,False,1990
1992,Best Rock Song,1,,Layla,74,0.404,0.902,False,1990
1992,Best Rock Song,1,,Layla,0,0.459,0.89,False,1990
1986,"Best Rock Vocal Performance, Male",1,Robert Palmer,Addicted To Love,0,0.669,0.81,False,1980
1986,"Best Rock Vocal Performance, Male",1,Robert Palmer,Addicted To Love,0,0.669,0.81,False,1980
1986,"Best Rock Vocal Performance, Male",1,Robert Palmer,Addicted To Love,68,0.702,0.578,False,1980
1986,"Best Rock Vocal Performance, Male",1,Robert Palmer,Addicted To Love,0,0.669,0.81,False,1980
1986,"Best Rock Vocal Performance, Male",1,Robert Palmer,Addicted To Love,0,0.669,0.81,False,1980
1986,"Best Rock Vocal Performance, Male",1,Robert Palmer,Addicted To Love,0,0.669,0.81,False,1980
1988,"Best Rock Vocal Performance, Male",1,Robert Palmer,Simply Irresistible,0,0.646,0.934,False,1980
1988,"Best Rock Vocal Performance, Male",1,Robert Palmer,Simply Irresistible,0,0.646,0.934,False,1980
1988,"Best Rock Vocal Performance, Male",1,Robert Palmer,Simply Irresistible,0,0.646,0.934,False,1980
1992,Best Rock Instrumental Performance,1,Stevie Ray Vaughan & Double Trouble,Little Wing,71,0.515,0.534,False,1990
1992,Best Rock Instrumental Performance,1,Stevie Ray Vaughan & Double Trouble,Little Wing,61,0.475,0.383,False,1990
1992,Best Rock Instrumental Performance,1,Stevie Ray Vaughan & Double Trouble,Little Wing,71,0.515,0.534,False,1990
1992,Best Rock Instrumental Performance,1,Stevie Ray Vaughan & Double Trouble,Little Wing,71,0.515,0.534,False,1990
1992,Best Rock Instrumental Performance,1,Stevie Ray Vaughan & Double Trouble,Little Wing,71,0.515,0.534,False,1990
2012,Best Rock Performance,1,The Black Keys,Lonely Boy,73,0.356,0.872,False,2010
2012,Best Rock Song,1,,Lonely Boy,73,0.356,0.872,False,2010
2012,Best Rock Performance,1,The Black Keys,Lonely Boy,73,0.356,0.872,False,2010
2012,Best Rock Song,1,,Lonely Boy,73,0.356,0.872,False,2010
2012,Best Rock Performance,1,The Black Keys,Lonely Boy,20,0.587,0.599,False,2010
2012,Best Rock Song,1,,Lonely Boy,20,0.587,0.599,False,2010
2012,Best Rock Performance,1,The Black Keys,Lonely Boy,56,0.588,0.598,False,2010
2012,Best Rock Song,1,,Lonely Boy,56,0.588,0.598,False,2010
2012,Best Rock Performance,1,The Black Keys,Lonely Boy,73,0.356,0.872,False,2010
2012,Best Rock Song,1,,Lonely Boy,73,0.356,0.872,False,2010
2012,Best Rock Performance,1,The Black Keys,Lonely Boy,73,0.356,0.872,False,2010
2012,Best Rock Song,1,,Lonely Boy,73,0.356,0.872,False,2010
1970,"Best R&B Vocal Performance, Male",1,B.B. King,The Thrill Is Gone,62,0.547,0.46,False,1970
1970,"Best R&B Vocal Performance, Male",1,B.B. King,The Thrill Is Gone,64,0.692,0.493,False,1970
1970,"Best R&B Vocal Performance, Male",1,B.B. King,The Thrill Is Gone,51,0.561,0.681,False,1970
1970,"Best R&B Vocal Performance, Male",1,B.B. King,The Thrill Is Gone,62,0.547,0.46,False,1970
2002,Best Rock Gospel Album,1,Third Day,Come Together,61,0.447,0.788,False,2000
2002,Best Rock Gospel Album,1,Third Day,Come Together,6,0.672,0.85,False,2000
2002,Best Rock Gospel Album,1,Third Day,Come Together,21,0.527,0.79,False,2000
2002,Best Rock Gospel Album,1,Third Day,Come Together,16,0.322,0.942,False,2000
2002,Best Rock Gospel Album,1,Third Day,Come Together,15,0.322,0.942,False,2000
2002,Best Rock Gospel Album,1,Third Day,Come Together,21,0.527,0.79,False,2000
2002,Best Rock Gospel Album,1,Third Day,Come Together,49,0.306,0.851,False,2000
1980,"Best Pop Vocal Performance, Male",1,Kenny Loggins,This Is It,55,0.73,0.8,False,1980
2007,Best Rock Performance By A Duo Or Group With Vocals,1,The White Stripes,Icky Thump,67,0.417,0.63,False,2000
2007,Best Alternative Music Album,1,The White Stripes,Icky Thump,67,0.417,0.63,False,2000
2007,Best Rock Performance By A Duo Or Group With Vocals,1,The White Stripes,Icky Thump,67,0.417,0.63,False,2000
2007,Best Alternative Music Album,1,The White Stripes,Icky Thump,67,0.417,0.63,False,2000
2007,Best Rock Performance By A Duo Or Group With Vocals,1,The White Stripes,Icky Thump,67,0.417,0.63,False,2000
2007,Best Alternative Music Album,1,The White Stripes,Icky Thump,67,0.417,0.63,False,2000
2007,Best Rock Performance By A Duo Or Group With Vocals,1,The White Stripes,Icky Thump,67,0.417,0.63,False,2000
2007,Best Alternative Music Album,1,The White Stripes,Icky Thump,67,0.417,0.63,False,2000
2002,Best Male Rock Vocal Performance,1,Bruce Springsteen,The Rising,56,0.542,0.863,False,2000
2002,Best Rock Song,1,,The Rising,56,0.542,0.863,False,2000
2002,Best Rock Album,1,Bruce Springsteen,The Rising,56,0.542,0.863,False,2000
1963,Best Instrumental Arrangement,1,,I Can't Stop Loving You,63,0.31,0.279,False,1960
1962,Best Rhythm & Blues Recording,1,Ray Charles,I Can't Stop Loving You,63,0.31,0.279,False,1960
1963,Best Instrumental Arrangement,1,,I Can't Stop Loving You,19,0.559,0.392,False,1960
1962,Best Rhythm & Blues Recording,1,Ray Charles,I Can't Stop Loving You,19,0.559,0.392,False,1960
1963,Best Instrumental Arrangement,1,,I Can't Stop Loving You,63,0.31,0.279,False,1960
1962,Best Rhythm & Blues Recording,1,Ray Charles,I Can't Stop Loving You,63,0.31,0.279,False,1960
1963,Best Instrumental Arrangement,1,,I Can't Stop Loving You,40,0.595,0.289,False,1960
1962,Best Rhythm & Blues Recording,1,Ray Charles,I Can't Stop Loving You,40,0.595,0.289,False,1960
1982,Best Jazz Vocal Performance Duo Or Group,1,The Manhattan Transfer,Route 66,60,0.686,0.692,False,1980
1982,Best Jazz Vocal Performance Duo Or Group,1,The Manhattan Transfer,Route 66,60,0.686,0.692,False,1980
1982,Best Jazz Vocal Performance Duo Or Group,1,The Manhattan Transfer,Route 66,60,0.686,0.692,False,1980
1987,Best Engineered Recording - Non-Classical,1,,Bad,51,0.561,0.624,False,1980
1987,Best Engineered Recording - Non-Classical,1,,Bad,10,0.7,0.763,False,1980
1987,Best Engineered Recording - Non-Classical,1,,Bad,23,0.535,0.925,False,1980
1987,Best Engineered Recording - Non-Classical,1,,Bad,0,0.794,0.774,True,1980
1987,Best Engineered Recording - Non-Classical,1,,Bad,0,0.794,0.774,True,1980
1987,Best Engineered Recording - Non-Classical,1,,Bad,19,0.587,0.711,False,1980
1987,Best Engineered Recording - Non-Classical,1,,Bad,0,0.794,0.774,True,1980
1987,Best Engineered Recording - Non-Classical,1,,Bad,0,0.794,0.774,True,1980
1987,Best Engineered Recording - Non-Classical,1,,Bad,63,0.791,0.738,True,1980
1987,Best Engineered Recording - Non-Classical,1,,Bad,23,0.744,0.872,False,1980
1972,Best Spoken Word Recording,1,(Original Cast),Lenny,56,0.513,0.171,False,1970
1999,Best Hard Rock Performance,1,Metallica,Whiskey In The Jar,64,0.557,0.693,False,1990
1999,Best Hard Rock Performance,1,Metallica,Whiskey In The Jar,75,0.511,0.97,False,1990
1999,Best Hard Rock Performance,1,Metallica,Whiskey In The Jar,64,0.557,0.693,False,1990
1999,Best Hard Rock Performance,1,Metallica,Whiskey In The Jar,75,0.511,0.97,False,1990
1978,Best Ethnic Or Traditional Recording,1,Muddy Waters,I'm Ready,32,0.652,0.934,False,1970
1978,Best Ethnic Or Traditional Recording,1,Muddy Waters,I'm Ready,0,0.417,0.426,False,1970
1978,Best Ethnic Or Traditional Recording,1,Muddy Waters,I'm Ready,0,0.417,0.426,False,1970
1978,Best Ethnic Or Traditional Recording,1,Muddy Waters,I'm Ready,32,0.652,0.934,False,1970
1978,Best Ethnic Or Traditional Recording,1,Muddy Waters,I'm Ready,32,0.652,0.934,False,1970
1978,Best Ethnic Or Traditional Recording,1,Muddy Waters,I'm Ready,32,0.652,0.934,False,1970
1992,Best Engineered Album - Non-Classical,1,,Dangerous,48,0.521,0.484,False,1990
1992,Best Engineered Album - Non-Classical,1,,Dangerous,0,0.53,0.747,False,1990
1992,Best Engineered Album - Non-Classical,1,,Dangerous,0,0.53,0.747,False,1990
1992,Best Engineered Album - Non-Classical,1,,Dangerous,0,0.53,0.747,False,1990
1964,Record Of The Year,1,Stan Getz & Astrud Gilberto,The Girl From Ipanema,0,0.541,0.321,False,1960
1964,Record Of The Year,1,Stan Getz & Astrud Gilberto,The Girl From Ipanema,0,0.541,0.321,False,1960
1964,Record Of The Year,1,Stan Getz & Astrud Gilberto,The Girl From Ipanema,0,0.541,0.321,False,1960
1964,Record Of The Year,1,Stan Getz & Astrud Gilberto,The Girl From Ipanema,68,0.664,0.194,False,1960
1964,Record Of The Year,1,Stan Getz & Astrud Gilberto,The Girl From Ipanema,0,0.541,0.321,False,1960
1964,Record Of The Year,1,Stan Getz & Astrud Gilberto,The Girl From Ipanema,0,0.541,0.321,False,1960
1964,Record Of The Year,1,Stan Getz & Astrud Gilberto,The Girl From Ipanema,68,0.664,0.194,False,1960
2019,Best Latin Pop Album,1,Luis Fonsi,Vida,45,0.629,0.305,False,2010
2013,Best Latin Pop Album,1,Draco Rosa,Vida,45,0.629,0.305,False,2010
2019,Best Latin Pop Album,1,Luis Fonsi,Vida,61,0.728,0.577,False,2010
2013,Best Latin Pop Album,1,Draco Rosa,Vida,61,0.728,0.577,False,2010
2019,Best Latin Pop Album,1,Luis Fonsi,Vida,61,0.728,0.577,False,2010
2013,Best Latin Pop Album,1,Draco Rosa,Vida,61,0.728,0.577,False,2010
2019,Best Latin Pop Album,1,Luis Fonsi,Vida,41,0.73,0.746,False,2010
2013,Best Latin Pop Album,1,Draco Rosa,Vida,41,0.73,0.746,False,2010
2019,Best Latin Pop Album,1,Luis Fonsi,Vida,61,0.728,0.577,False,2010
2013,Best Latin Pop Album,1,Draco Rosa,Vida,61,0.728,0.577,False,2010
2019,Best Latin Pop Album,1,Luis Fonsi,Vida,61,0.728,0.577,False,2010
